TS,SN,Status,Watts,Lumens,Temp,Voltage
2020-05-03 07:00:00,SMBLB4,0,0.05,0.0,55.8,120
2020-05-03 08:00:00,SMBLB4,0,0.05,0.0,54.8,120
2020-05-03 09:00:00,SMBLB4,0,0.05,0.0,54.7,119
2020-05-03 10:00:00,SMBLB4,0,0.05,0.0,56.3,121
2020-05-03 11:00:00,SMBLB4,0,0.05,0.0,55.2,119
2020-05-03 12:00:00,SMBLB4,0,0.06,0.0,56.3,120
2020-05-03 13:00:00,SMBLB4,0,0.05,0.0,58.0,119
2020-05-03 14:00:00,SMBLB4,0,0.05,0.0,57.9,121
2020-05-03 15:00:00,SMBLB4,0,0.05,0.0,59.9,121
2020-05-03 16:00:00,SMBLB4,0,0.06,0.0,60.7,120
2020-05-03 17:00:00,SMBLB4,0,0.05,0.0,60.8,120
2020-05-03 18:00:00,SMBLB4,0,0.05,0.0,61.6,119
2020-05-03 19:00:00,SMBLB4,1,10.85,654.02,119.0,121
2020-05-03 20:00:00,SMBLB4,1,10.67,654.0,119.2,121
2020-05-03 21:00:00,SMBLB4,1,10.34,653.98,120.5,120
2020-05-03 22:00:00,SMBLB4,1,10.34,653.97,119.9,119
2020-05-03 23:00:00,SMBLB4,0,0.05,0.0,54.3,120
2020-05-04 00:00:00,SMBLB4,0,0.06,0.0,55.0,121
2020-05-04 01:00:00,SMBLB4,0,0.05,0.0,55.1,121
2020-05-04 02:00:00,SMBLB4,0,0.04,0.0,56.0,120
2020-05-04 03:00:00,SMBLB4,0,0.05,0.0,55.8,120
2020-05-04 04:00:00,SMBLB4,0,0.06,0.0,57.4,121
2020-05-04 05:00:00,SMBLB4,0,0.05,0.0,57.7,120
2020-05-04 06:00:00,SMBLB4,0,0.06,0.0,59.4,121
2020-05-04 07:00:00,SMBLB4,0,0.06,0.0,60.7,121
2020-05-04 08:00:00,SMBLB4,0,0.04,0.0,60.7,121
2020-05-04 09:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-04 10:00:00,SMBLB4,0,0.05,0.0,60.9,121
2020-05-04 11:00:00,SMBLB4,0,0.05,0.0,58.9,121
2020-05-04 12:00:00,SMBLB4,0,0.05,0.0,59.1,120
2020-05-04 13:00:00,SMBLB4,0,0.05,0.0,57.3,121
2020-05-04 14:00:00,SMBLB4,0,0.05,0.0,57.2,119
2020-05-04 15:00:00,SMBLB4,0,0.05,0.0,54.7,121
2020-05-04 16:00:00,SMBLB4,0,0.05,0.0,54.8,120
2020-05-04 17:00:00,SMBLB4,0,0.05,0.0,55.6,121
2020-05-04 18:00:00,SMBLB4,0,0.05,0.0,56.1,120
2020-05-04 19:00:00,SMBLB4,1,10.08,653.95,120.6,119
2020-05-04 20:00:00,SMBLB4,1,10.77,653.93,120.9,120
2020-05-04 21:00:00,SMBLB4,1,10.06,653.91,119.9,119
2020-05-04 22:00:00,SMBLB4,1,10.29,653.89,119.1,119
2020-05-04 23:00:00,SMBLB4,0,0.05,0.0,60.0,119
2020-05-05 00:00:00,SMBLB4,0,0.05,0.0,61.4,120
2020-05-05 01:00:00,SMBLB4,0,0.05,0.0,60.8,121
2020-05-05 02:00:00,SMBLB4,0,0.05,0.0,59.5,120
2020-05-05 03:00:00,SMBLB4,0,0.05,0.0,60.2,119
2020-05-05 04:00:00,SMBLB4,0,0.05,0.0,57.6,121
2020-05-05 05:00:00,SMBLB4,0,0.05,0.0,56.7,119
2020-05-05 06:00:00,SMBLB4,1,10.35,653.88,120.6,119
2020-05-05 07:00:00,SMBLB4,0,0.05,0.0,56.5,119
2020-05-05 08:00:00,SMBLB4,0,0.05,0.0,54.8,120
2020-05-05 09:00:00,SMBLB4,0,0.05,0.0,55.7,119
2020-05-05 10:00:00,SMBLB4,0,0.05,0.0,56.1,119
2020-05-05 11:00:00,SMBLB4,0,0.05,0.0,57.5,121
2020-05-05 12:00:00,SMBLB4,0,0.04,0.0,57.9,120
2020-05-05 13:00:00,SMBLB4,0,0.05,0.0,59.1,120
2020-05-05 14:00:00,SMBLB4,0,0.05,0.0,60.2,119
2020-05-05 15:00:00,SMBLB4,0,0.05,0.0,60.3,119
2020-05-05 16:00:00,SMBLB4,0,0.05,0.0,61.6,120
2020-05-05 17:00:00,SMBLB4,0,0.05,0.0,60.1,121
2020-05-05 18:00:00,SMBLB4,0,0.05,0.0,60.6,120
2020-05-05 19:00:00,SMBLB4,1,10.55,653.86,120.4,121
2020-05-05 20:00:00,SMBLB4,1,10.22,653.84,120.8,120
2020-05-05 21:00:00,SMBLB4,1,10.38,653.82,119.5,119
2020-05-05 22:00:00,SMBLB4,1,10.23,653.81,120.2,120
2020-05-05 23:00:00,SMBLB4,0,0.05,0.0,54.1,121
2020-05-06 00:00:00,SMBLB4,0,0.05,0.0,55.3,120
2020-05-06 01:00:00,SMBLB4,0,0.06,0.0,54.4,120
2020-05-06 02:00:00,SMBLB4,0,0.05,0.0,56.4,119
2020-05-06 03:00:00,SMBLB4,0,0.05,0.0,55.9,121
2020-05-06 04:00:00,SMBLB4,0,0.05,0.0,57.2,120
2020-05-06 05:00:00,SMBLB4,0,0.06,0.0,58.9,119
2020-05-06 06:00:00,SMBLB4,0,0.05,0.0,60.6,121
2020-05-06 07:00:00,SMBLB4,0,0.05,0.0,61.6,119
2020-05-06 08:00:00,SMBLB4,0,0.05,0.0,61.1,120
2020-05-06 09:00:00,SMBLB4,0,0.05,0.0,61.6,119
2020-05-06 10:00:00,SMBLB4,0,0.04,0.0,60.0,120
2020-05-06 11:00:00,SMBLB4,0,0.05,0.0,58.6,121
2020-05-06 12:00:00,SMBLB4,0,0.06,0.0,57.9,121
2020-05-06 13:00:00,SMBLB4,0,0.05,0.0,56.7,121
2020-05-06 14:00:00,SMBLB4,0,0.05,0.0,56.0,120
2020-05-06 15:00:00,SMBLB4,0,0.05,0.0,54.4,120
2020-05-06 16:00:00,SMBLB4,0,0.05,0.0,54.4,121
2020-05-06 17:00:00,SMBLB4,0,0.05,0.0,54.3,119
2020-05-06 18:00:00,SMBLB4,0,0.05,0.0,55.5,121
2020-05-06 19:00:00,SMBLB4,1,10.28,653.79,120.4,120
2020-05-06 20:00:00,SMBLB4,1,10.68,653.77,120.2,119
2020-05-06 21:00:00,SMBLB4,1,10.1,653.75,119.5,119
2020-05-06 22:00:00,SMBLB4,1,10.94,653.73,120.8,119
2020-05-06 23:00:00,SMBLB4,0,0.06,0.0,60.3,119
2020-05-07 00:00:00,SMBLB4,0,0.05,0.0,62.0,120
2020-05-07 01:00:00,SMBLB4,0,0.05,0.0,60.2,120
2020-05-07 02:00:00,SMBLB4,0,0.05,0.0,59.4,121
2020-05-07 03:00:00,SMBLB4,0,0.06,0.0,58.5,121
2020-05-07 04:00:00,SMBLB4,0,0.04,0.0,57.0,120
2020-05-07 05:00:00,SMBLB4,0,0.06,0.0,56.0,120
2020-05-07 06:00:00,SMBLB4,1,10.96,653.72,119.0,121
2020-05-07 07:00:00,SMBLB4,1,10.29,653.7,120.2,119
2020-05-07 08:00:00,SMBLB4,1,11.09,653.68,119.6,121
2020-05-07 09:00:00,SMBLB4,0,0.04,0.0,56.1,121
2020-05-07 10:00:00,SMBLB4,0,0.05,0.0,56.7,119
2020-05-07 11:00:00,SMBLB4,0,0.05,0.0,58.2,121
2020-05-07 12:00:00,SMBLB4,0,0.05,0.0,58.8,120
2020-05-07 13:00:00,SMBLB4,0,0.05,0.0,60.8,120
2020-05-07 14:00:00,SMBLB4,0,0.05,0.0,60.8,119
2020-05-07 15:00:00,SMBLB4,0,0.05,0.0,60.4,119
2020-05-07 16:00:00,SMBLB4,0,0.05,0.0,60.7,121
2020-05-07 17:00:00,SMBLB4,0,0.05,0.0,61.1,121
2020-05-07 18:00:00,SMBLB4,1,10.4,653.66,119.8,121
2020-05-07 19:00:00,SMBLB4,1,10.1,653.64,119.1,119
2020-05-07 20:00:00,SMBLB4,1,10.1,653.63,120.1,119
2020-05-07 21:00:00,SMBLB4,1,10.66,653.61,119.9,121
2020-05-07 22:00:00,SMBLB4,1,11.0,653.59,119.1,120
2020-05-07 23:00:00,SMBLB4,0,0.05,0.0,54.5,120
2020-05-08 00:00:00,SMBLB4,0,0.05,0.0,54.6,121
2020-05-08 01:00:00,SMBLB4,0,0.05,0.0,55.2,120
2020-05-08 02:00:00,SMBLB4,0,0.04,0.0,57.3,121
2020-05-08 03:00:00,SMBLB4,0,0.05,0.0,57.9,119
2020-05-08 04:00:00,SMBLB4,0,0.05,0.0,59.3,119
2020-05-08 05:00:00,SMBLB4,0,0.05,0.0,59.6,119
2020-05-08 06:00:00,SMBLB4,1,10.32,653.57,119.9,119
2020-05-08 07:00:00,SMBLB4,1,10.68,653.55,119.5,119
2020-05-08 08:00:00,SMBLB4,0,0.05,0.0,59.8,120
2020-05-08 09:00:00,SMBLB4,0,0.05,0.0,59.4,119
2020-05-08 10:00:00,SMBLB4,0,0.05,0.0,58.7,119
2020-05-08 11:00:00,SMBLB4,0,0.06,0.0,57.8,121
2020-05-08 12:00:00,SMBLB4,0,0.04,0.0,56.3,121
2020-05-08 13:00:00,SMBLB4,0,0.05,0.0,56.5,121
2020-05-08 14:00:00,SMBLB4,0,0.05,0.0,55.0,119
2020-05-08 15:00:00,SMBLB4,0,0.05,0.0,55.1,119
2020-05-08 16:00:00,SMBLB4,0,0.05,0.0,55.8,119
2020-05-08 17:00:00,SMBLB4,0,0.05,0.0,57.0,121
2020-05-08 18:00:00,SMBLB4,0,0.05,0.0,56.8,119
2020-05-08 19:00:00,SMBLB4,1,10.15,653.54,119.2,120
2020-05-08 20:00:00,SMBLB4,1,10.27,653.52,119.3,121
2020-05-08 21:00:00,SMBLB4,1,10.24,653.5,120.9,120
2020-05-08 22:00:00,SMBLB4,1,10.17,653.48,119.9,121
2020-05-08 23:00:00,SMBLB4,0,0.05,0.0,60.7,119
2020-05-09 00:00:00,SMBLB4,0,0.05,0.0,60.0,119
2020-05-09 01:00:00,SMBLB4,0,0.05,0.0,59.8,121
2020-05-09 02:00:00,SMBLB4,0,0.05,0.0,58.6,119
2020-05-09 03:00:00,SMBLB4,0,0.05,0.0,56.9,121
2020-05-09 04:00:00,SMBLB4,0,0.05,0.0,56.7,121
2020-05-09 05:00:00,SMBLB4,0,0.05,0.0,55.6,119
2020-05-09 06:00:00,SMBLB4,1,10.03,653.47,120.6,121
2020-05-09 07:00:00,SMBLB4,1,10.59,653.45,119.7,120
2020-05-09 08:00:00,SMBLB4,1,10.57,653.43,119.4,120
2020-05-09 09:00:00,SMBLB4,0,0.05,0.0,56.5,120
2020-05-09 10:00:00,SMBLB4,0,0.05,0.0,58.5,121
2020-05-09 11:00:00,SMBLB4,0,0.06,0.0,57.5,121
2020-05-09 12:00:00,SMBLB4,0,0.05,0.0,60.1,120
2020-05-09 13:00:00,SMBLB4,0,0.05,0.0,60.7,119
2020-05-09 14:00:00,SMBLB4,0,0.05,0.0,59.9,120
2020-05-09 15:00:00,SMBLB4,0,0.06,0.0,61.0,120
2020-05-09 16:00:00,SMBLB4,0,0.05,0.0,61.1,120
2020-05-09 17:00:00,SMBLB4,0,0.05,0.0,60.0,119
2020-05-09 18:00:00,SMBLB4,1,10.17,653.41,119.0,119
2020-05-09 19:00:00,SMBLB4,1,10.52,653.39,119.8,120
2020-05-09 20:00:00,SMBLB4,1,10.04,653.38,120.3,120
2020-05-09 21:00:00,SMBLB4,1,10.76,653.36,119.6,121
2020-05-09 22:00:00,SMBLB4,1,10.18,653.34,119.8,120
2020-05-09 23:00:00,SMBLB4,0,0.05,0.0,55.3,119
2020-05-10 00:00:00,SMBLB4,0,0.05,0.0,55.2,121
2020-05-10 01:00:00,SMBLB4,0,0.05,0.0,57.8,119
2020-05-10 02:00:00,SMBLB4,0,0.05,0.0,57.9,121
2020-05-10 03:00:00,SMBLB4,0,0.05,0.0,59.4,120
2020-05-10 04:00:00,SMBLB4,0,0.05,0.0,60.2,120
2020-05-10 05:00:00,SMBLB4,0,0.05,0.0,60.3,119
2020-05-10 06:00:00,SMBLB4,1,10.16,653.32,120.2,119
2020-05-10 07:00:00,SMBLB4,0,0.05,0.0,60.0,121
2020-05-10 08:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-10 09:00:00,SMBLB4,0,0.05,0.0,59.5,120
2020-05-10 10:00:00,SMBLB4,0,0.04,0.0,58.0,120
2020-05-10 11:00:00,SMBLB4,0,0.04,0.0,57.7,121
2020-05-10 12:00:00,SMBLB4,0,0.05,0.0,56.5,121
2020-05-10 13:00:00,SMBLB4,0,0.06,0.0,55.2,121
2020-05-10 14:00:00,SMBLB4,0,0.05,0.0,53.7,120
2020-05-10 15:00:00,SMBLB4,0,0.05,0.0,54.8,119
2020-05-10 16:00:00,SMBLB4,0,0.06,0.0,56.2,121
2020-05-10 17:00:00,SMBLB4,0,0.05,0.0,56.9,119
2020-05-10 18:00:00,SMBLB4,0,0.04,0.0,57.9,120
2020-05-10 19:00:00,SMBLB4,1,10.2,653.3,120.0,121
2020-05-10 20:00:00,SMBLB4,1,10.95,653.29,120.1,120
2020-05-10 21:00:00,SMBLB4,1,10.94,653.27,119.6,119
2020-05-10 22:00:00,SMBLB4,1,10.46,653.25,119.1,121
2020-05-10 23:00:00,SMBLB4,0,0.05,0.0,60.5,121
2020-05-11 00:00:00,SMBLB4,0,0.05,0.0,59.7,121
2020-05-11 01:00:00,SMBLB4,0,0.05,0.0,59.3,120
2020-05-11 02:00:00,SMBLB4,0,0.05,0.0,57.8,120
2020-05-11 03:00:00,SMBLB4,0,0.05,0.0,56.2,121
2020-05-11 04:00:00,SMBLB4,0,0.04,0.0,55.2,120
2020-05-11 05:00:00,SMBLB4,0,0.05,0.0,54.9,119
2020-05-11 06:00:00,SMBLB4,1,10.16,653.23,119.2,119
2020-05-11 07:00:00,SMBLB4,1,10.67,653.22,120.6,119
2020-05-11 08:00:00,SMBLB4,1,10.39,653.2,119.4,121
2020-05-11 09:00:00,SMBLB4,0,0.05,0.0,57.0,121
2020-05-11 10:00:00,SMBLB4,0,0.05,0.0,58.9,121
2020-05-11 11:00:00,SMBLB4,0,0.05,0.0,59.9,119
2020-05-11 12:00:00,SMBLB4,0,0.05,0.0,60.3,120
2020-05-11 13:00:00,SMBLB4,0,0.05,0.0,60.4,120
2020-05-11 14:00:00,SMBLB4,0,0.05,0.0,60.2,119
2020-05-11 15:00:00,SMBLB4,0,0.05,0.0,59.9,121
2020-05-11 16:00:00,SMBLB4,0,0.05,0.0,59.6,121
2020-05-11 17:00:00,SMBLB4,0,0.05,0.0,58.6,120
2020-05-11 18:00:00,SMBLB4,1,11.14,653.18,120.3,120
2020-05-11 19:00:00,SMBLB4,1,10.07,653.16,120.2,120
2020-05-11 20:00:00,SMBLB4,1,10.47,653.14,119.2,119
2020-05-11 21:00:00,SMBLB4,1,10.38,653.13,120.2,120
2020-05-11 22:00:00,SMBLB4,1,10.05,653.11,120.1,120
2020-05-11 23:00:00,SMBLB4,0,0.06,0.0,56.1,120
2020-05-12 00:00:00,SMBLB4,0,0.05,0.0,56.4,120
2020-05-12 01:00:00,SMBLB4,0,0.05,0.0,57.4,119
2020-05-12 02:00:00,SMBLB4,0,0.04,0.0,57.1,120
2020-05-12 03:00:00,SMBLB4,0,0.05,0.0,60.7,121
2020-05-12 04:00:00,SMBLB4,0,0.05,0.0,62.0,121
2020-05-12 05:00:00,SMBLB4,0,0.05,0.0,60.9,121
2020-05-12 06:00:00,SMBLB4,0,0.05,0.0,61.5,120
2020-05-12 07:00:00,SMBLB4,0,0.05,0.0,60.0,120
2020-05-12 08:00:00,SMBLB4,0,0.05,0.0,57.9,121
2020-05-12 09:00:00,SMBLB4,0,0.05,0.0,58.8,120
2020-05-12 10:00:00,SMBLB4,0,0.04,0.0,55.9,119
2020-05-12 11:00:00,SMBLB4,0,0.05,0.0,55.3,121
2020-05-12 12:00:00,SMBLB4,0,0.05,0.0,55.3,119
2020-05-12 13:00:00,SMBLB4,0,0.05,0.0,54.4,121
2020-05-12 14:00:00,SMBLB4,0,0.05,0.0,54.8,119
2020-05-12 15:00:00,SMBLB4,0,0.05,0.0,55.0,119
2020-05-12 16:00:00,SMBLB4,0,0.04,0.0,57.0,120
2020-05-12 17:00:00,SMBLB4,0,0.05,0.0,57.8,120
2020-05-12 18:00:00,SMBLB4,0,0.05,0.0,58.5,120
2020-05-12 19:00:00,SMBLB4,1,10.15,653.09,119.8,121
2020-05-12 20:00:00,SMBLB4,1,10.57,653.07,119.4,121
2020-05-12 21:00:00,SMBLB4,1,10.44,653.05,119.7,120
2020-05-12 22:00:00,SMBLB4,1,10.05,653.04,119.4,121
2020-05-12 23:00:00,SMBLB4,0,0.05,0.0,59.7,121
2020-05-13 00:00:00,SMBLB4,0,0.05,0.0,57.8,121
2020-05-13 01:00:00,SMBLB4,0,0.05,0.0,57.3,119
2020-05-13 02:00:00,SMBLB4,0,0.05,0.0,56.1,121
2020-05-13 03:00:00,SMBLB4,0,0.05,0.0,55.4,121
2020-05-13 04:00:00,SMBLB4,0,0.05,0.0,55.8,121
2020-05-13 05:00:00,SMBLB4,0,0.05,0.0,54.9,119
2020-05-13 06:00:00,SMBLB4,1,10.34,653.02,120.1,121
2020-05-13 07:00:00,SMBLB4,1,10.33,653.0,120.7,120
2020-05-13 08:00:00,SMBLB4,0,0.05,0.0,57.4,119
2020-05-13 09:00:00,SMBLB4,0,0.04,0.0,58.7,121
2020-05-13 10:00:00,SMBLB4,0,0.05,0.0,59.0,121
2020-05-13 11:00:00,SMBLB4,0,0.05,0.0,59.9,120
2020-05-13 12:00:00,SMBLB4,0,0.05,0.0,60.5,120
2020-05-13 13:00:00,SMBLB4,0,0.05,0.0,61.7,121
2020-05-13 14:00:00,SMBLB4,0,0.05,0.0,59.4,121
2020-05-13 15:00:00,SMBLB4,0,0.05,0.0,60.3,119
2020-05-13 16:00:00,SMBLB4,0,0.05,0.0,59.3,119
2020-05-13 17:00:00,SMBLB4,0,0.05,0.0,56.0,119
2020-05-13 18:00:00,SMBLB4,0,0.05,0.0,56.9,119
2020-05-13 19:00:00,SMBLB4,1,10.15,652.98,120.8,120
2020-05-13 20:00:00,SMBLB4,1,10.9,652.97,120.7,121
2020-05-13 21:00:00,SMBLB4,1,10.98,652.95,121.0,119
2020-05-13 22:00:00,SMBLB4,1,10.12,652.93,119.7,120
2020-05-13 23:00:00,SMBLB4,0,0.05,0.0,56.8,119
2020-05-14 00:00:00,SMBLB4,0,0.05,0.0,57.3,119
2020-05-14 01:00:00,SMBLB4,0,0.05,0.0,58.9,121
2020-05-14 02:00:00,SMBLB4,0,0.05,0.0,59.2,119
2020-05-14 03:00:00,SMBLB4,0,0.06,0.0,60.8,121
2020-05-14 04:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-14 05:00:00,SMBLB4,0,0.06,0.0,60.4,120
2020-05-14 06:00:00,SMBLB4,1,11.09,652.91,119.8,121
2020-05-14 07:00:00,SMBLB4,1,10.62,652.89,119.1,121
2020-05-14 08:00:00,SMBLB4,1,10.26,652.88,119.7,120
2020-05-14 09:00:00,SMBLB4,0,0.05,0.0,57.4,120
2020-05-14 10:00:00,SMBLB4,0,0.05,0.0,56.3,120
2020-05-14 11:00:00,SMBLB4,0,0.05,0.0,56.6,119
2020-05-14 12:00:00,SMBLB4,0,0.05,0.0,55.4,120
2020-05-14 13:00:00,SMBLB4,0,0.05,0.0,55.0,121
2020-05-14 14:00:00,SMBLB4,0,0.05,0.0,54.7,121
2020-05-14 15:00:00,SMBLB4,0,0.04,0.0,57.0,121
2020-05-14 16:00:00,SMBLB4,0,0.05,0.0,57.7,120
2020-05-14 17:00:00,SMBLB4,0,0.05,0.0,59.6,119
2020-05-14 18:00:00,SMBLB4,0,0.04,0.0,59.1,119
2020-05-14 19:00:00,SMBLB4,1,10.87,652.86,119.8,121
2020-05-14 20:00:00,SMBLB4,1,10.69,652.84,120.3,121
2020-05-14 21:00:00,SMBLB4,1,10.41,652.82,120.1,120
2020-05-14 22:00:00,SMBLB4,1,10.31,652.8,120.5,120
2020-05-14 23:00:00,SMBLB4,0,0.05,0.0,59.6,121
2020-05-15 00:00:00,SMBLB4,0,0.05,0.0,59.0,119
2020-05-15 01:00:00,SMBLB4,0,0.05,0.0,55.8,121
2020-05-15 02:00:00,SMBLB4,0,0.05,0.0,56.5,121
2020-05-15 03:00:00,SMBLB4,0,0.05,0.0,55.7,119
2020-05-15 04:00:00,SMBLB4,0,0.05,0.0,54.8,121
2020-05-15 05:00:00,SMBLB4,0,0.05,0.0,54.4,119
2020-05-15 06:00:00,SMBLB4,1,10.22,652.79,119.1,120
2020-05-15 07:00:00,SMBLB4,0,0.05,0.0,57.3,119
2020-05-15 08:00:00,SMBLB4,0,0.05,0.0,58.1,120
2020-05-15 09:00:00,SMBLB4,0,0.05,0.0,59.6,119
2020-05-15 10:00:00,SMBLB4,0,0.05,0.0,59.7,119
2020-05-15 11:00:00,SMBLB4,0,0.05,0.0,60.8,121
2020-05-15 12:00:00,SMBLB4,0,0.05,0.0,60.9,121
2020-05-15 13:00:00,SMBLB4,0,0.05,0.0,61.7,121
2020-05-15 14:00:00,SMBLB4,0,0.05,0.0,60.4,119
2020-05-15 15:00:00,SMBLB4,0,0.05,0.0,58.2,121
2020-05-15 16:00:00,SMBLB4,0,0.05,0.0,57.2,119
2020-05-15 17:00:00,SMBLB4,0,0.04,0.0,56.4,121
2020-05-15 18:00:00,SMBLB4,0,0.05,0.0,55.8,119
2020-05-15 19:00:00,SMBLB4,1,10.43,652.77,119.0,120
2020-05-15 20:00:00,SMBLB4,1,11.01,652.75,120.2,120
2020-05-15 21:00:00,SMBLB4,1,10.02,652.73,120.2,120
2020-05-15 22:00:00,SMBLB4,1,10.57,652.71,120.8,121
2020-05-15 23:00:00,SMBLB4,0,0.05,0.0,58.0,119
2020-05-16 00:00:00,SMBLB4,0,0.05,0.0,58.5,121
2020-05-16 01:00:00,SMBLB4,0,0.05,0.0,59.2,121
2020-05-16 02:00:00,SMBLB4,0,0.04,0.0,61.1,119
2020-05-16 03:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-16 04:00:00,SMBLB4,0,0.05,0.0,61.7,121
2020-05-16 05:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-16 06:00:00,SMBLB4,1,11.14,652.7,119.2,120
2020-05-16 07:00:00,SMBLB4,1,10.75,652.68,119.2,119
2020-05-16 08:00:00,SMBLB4,0,0.05,0.0,56.9,121
2020-05-16 09:00:00,SMBLB4,0,0.05,0.0,56.3,119
2020-05-16 10:00:00,SMBLB4,0,0.05,0.0,54.9,119
2020-05-16 11:00:00,SMBLB4,0,0.05,0.0,55.5,119
2020-05-16 12:00:00,SMBLB4,0,0.05,0.0,55.1,119
2020-05-16 13:00:00,SMBLB4,0,0.05,0.0,56.4,121
2020-05-16 14:00:00,SMBLB4,0,0.05,0.0,57.5,120
2020-05-16 15:00:00,SMBLB4,0,0.05,0.0,58.0,120
2020-05-16 16:00:00,SMBLB4,0,0.04,0.0,59.5,121
2020-05-16 17:00:00,SMBLB4,0,0.05,0.0,59.5,119
2020-05-16 18:00:00,SMBLB4,0,0.05,0.0,61.4,121
2020-05-16 19:00:00,SMBLB4,1,10.11,652.66,119.8,120
2020-05-16 20:00:00,SMBLB4,1,10.54,652.64,119.9,121
2020-05-16 21:00:00,SMBLB4,1,11.03,652.63,119.6,120
2020-05-16 22:00:00,SMBLB4,1,10.8,652.61,120.6,119
2020-05-16 23:00:00,SMBLB4,0,0.05,0.0,58.0,121
2020-05-17 00:00:00,SMBLB4,0,0.05,0.0,56.6,119
2020-05-17 01:00:00,SMBLB4,0,0.05,0.0,55.6,121
2020-05-17 02:00:00,SMBLB4,0,0.06,0.0,55.2,119
2020-05-17 03:00:00,SMBLB4,0,0.05,0.0,53.7,120
2020-05-17 04:00:00,SMBLB4,0,0.05,0.0,55.1,120
2020-05-17 05:00:00,SMBLB4,0,0.05,0.0,55.2,119
2020-05-17 06:00:00,SMBLB4,1,11.04,652.59,119.8,119
2020-05-17 07:00:00,SMBLB4,1,11.24,652.57,120.9,119
2020-05-17 08:00:00,SMBLB4,1,10.12,652.55,119.0,120
2020-05-17 09:00:00,SMBLB4,0,0.05,0.0,60.8,121
2020-05-17 10:00:00,SMBLB4,0,0.06,0.0,61.6,120
2020-05-17 11:00:00,SMBLB4,0,0.05,0.0,60.7,121
2020-05-17 12:00:00,SMBLB4,0,0.05,0.0,60.0,120
2020-05-17 13:00:00,SMBLB4,0,0.05,0.0,61.3,120
2020-05-17 14:00:00,SMBLB4,0,0.05,0.0,59.4,121
2020-05-17 15:00:00,SMBLB4,0,0.06,0.0,58.2,121
2020-05-17 16:00:00,SMBLB4,0,0.05,0.0,56.9,120
2020-05-17 17:00:00,SMBLB4,0,0.04,0.0,55.8,119
2020-05-17 18:00:00,SMBLB4,1,10.78,652.54,120.3,120
2020-05-17 19:00:00,SMBLB4,1,10.74,652.52,120.4,121
2020-05-17 20:00:00,SMBLB4,1,10.43,652.5,119.2,119
2020-05-17 21:00:00,SMBLB4,1,10.95,652.48,119.4,121
2020-05-17 22:00:00,SMBLB4,1,10.86,652.46,119.6,121
2020-05-17 23:00:00,SMBLB4,0,0.05,0.0,59.0,120
2020-05-18 00:00:00,SMBLB4,0,0.05,0.0,59.3,119
2020-05-18 01:00:00,SMBLB4,0,0.05,0.0,60.3,121
2020-05-18 02:00:00,SMBLB4,0,0.05,0.0,61.0,121
2020-05-18 03:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-18 04:00:00,SMBLB4,0,0.05,0.0,60.6,119
2020-05-18 05:00:00,SMBLB4,0,0.05,0.0,60.1,121
2020-05-18 06:00:00,SMBLB4,0,0.05,0.0,58.9,120
2020-05-18 07:00:00,SMBLB4,0,0.05,0.0,57.4,119
2020-05-18 08:00:00,SMBLB4,0,0.05,0.0,55.5,119
2020-05-18 09:00:00,SMBLB4,0,0.05,0.0,55.5,119
2020-05-18 10:00:00,SMBLB4,0,0.05,0.0,56.1,120
2020-05-18 11:00:00,SMBLB4,0,0.05,0.0,55.5,119
2020-05-18 12:00:00,SMBLB4,0,0.05,0.0,55.9,121
2020-05-18 13:00:00,SMBLB4,0,0.04,0.0,56.8,119
2020-05-18 14:00:00,SMBLB4,0,0.05,0.0,58.1,121
2020-05-18 15:00:00,SMBLB4,0,0.05,0.0,59.0,119
2020-05-18 16:00:00,SMBLB4,0,0.05,0.0,58.9,120
2020-05-18 17:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-18 18:00:00,SMBLB4,0,0.05,0.0,61.4,120
2020-05-18 19:00:00,SMBLB4,1,11.07,652.45,121.0,120
2020-05-18 20:00:00,SMBLB4,1,10.19,652.43,119.3,120
2020-05-18 21:00:00,SMBLB4,1,10.38,652.41,120.0,121
2020-05-18 22:00:00,SMBLB4,1,10.91,652.39,120.6,120
2020-05-18 23:00:00,SMBLB4,0,0.05,0.0,57.5,121
2020-05-19 00:00:00,SMBLB4,0,0.05,0.0,56.4,120
2020-05-19 01:00:00,SMBLB4,0,0.05,0.0,55.4,120
2020-05-19 02:00:00,SMBLB4,0,0.06,0.0,54.9,119
2020-05-19 03:00:00,SMBLB4,0,0.06,0.0,55.7,119
2020-05-19 04:00:00,SMBLB4,0,0.06,0.0,55.9,119
2020-05-19 05:00:00,SMBLB4,0,0.05,0.0,56.0,121
2020-05-19 06:00:00,SMBLB4,1,11.07,652.38,120.0,121
2020-05-19 07:00:00,SMBLB4,1,10.54,652.36,120.6,119
2020-05-19 08:00:00,SMBLB4,0,0.04,0.0,59.6,120
2020-05-19 09:00:00,SMBLB4,0,0.05,0.0,60.8,119
2020-05-19 10:00:00,SMBLB4,0,0.05,0.0,61.1,120
